0.32,-0.32,1.1,2,3,0,211,704,648,535,467,Non
1.71,2.0,0.12,127,-59,101,208,699,641,527,457,Non
-0.04,-0.9,1.11,-19,0,-44,209,680,646,533,463,Non
0.27,-0.28,1.09,15,11,-4,212,703,647,534,465,Non
0.25,-1.21,0.74,171,-135,191,211,700,642,508,460,Non
0.43,-0.25,0.17,-248,110,42,203,697,640,521,458,Non
0.29,-0.42,1.04,11,-3,-1,210,705,645,525,463,Non
0.37,-0.29,1.04,5,-3,1,208,700,647,528,464,Non
0.32,-0.31,1.06,32,4,-48,210,700,647,529,465,Non
0.24,-0.32,1.11,-1,-2,7,211,702,648,532,468,Non
0.95,0.67,0.29,-192,84,-45,208,700,644,528,459,Non
0.28,-0.43,1.05,-4,-4,17,209,700,644,532,461,Non
0.24,-0.36,1.08,2,-2,-3,211,699,646,534,463,Non
0.29,-0.29,1.14,4,0,-4,210,699,647,535,464,Non
0.31,-0.33,1.09,-1,8,0,212,701,648,537,468,Non
0.25,-0.39,1.12,-1,-3,5,211,700,649,537,468,Non
0.91,1.6,0.3,-156,61,-11,209,700,642,532,459,Non
0.24,-0.26,1.09,0,-9,30,210,702,647,534,465,Non
0.33,-0.41,1.08,10,-11,1,211,702,649,535,466,Non
0.3,-0.32,1.08,0,-4,-1,212,703,651,539,472,Non
0.32,-0.31,1.09,0,-5,4,212,703,649,540,472,Non
1.77,1.82,0.12,-20,15,27,209,697,643,530,460,Non
0.2,-0.7,1.05,-9,-22,40,211,701,652,538,468,Non
0.26,-0.43,1.07,5,1,1,213,702,651,539,470,Non
-0.11,-1.45,0.88,89,27,-25,208,700,651,538,472,Non
0.54,-1.81,0.37,-250,132,-97,204,701,645,531,462,Non
0.27,-0.51,1.07,0,4,7,212,702,649,536,470,Non
0.26,-0.39,1.12,3,-1,-5,212,700,650,538,472,Non
0.29,-0.37,1.08,-1,-5,0,212,701,651,539,472,Non
0.29,-0.35,1.09,-1,-2,1,213,701,653,543,475,Non
1.13,1.17,-0.89,250,-131,-35,209,702,647,531,466,Non
-0.009999999,-1.46,0.9700001,-56,-8,-21,206,700,650,537,469,Non
0.32,-0.45,1.04,12,6,0,211,701,653,542,474,Non
0.32,-0.38,1.11,20,10,-11,211,701,654,545,476,Non
0.31,-0.38,1.08,-2,-5,2,212,702,655,539,478,Non
0.35,-0.39,1.06,1,8,-1,212,702,655,540,478,Non
0.82,1.37,0.53,-135,17,-29,208,697,646,526,461,Non
0.5,-0.58,0.93,12,12,-10,212,699,651,530,469,Non
0.29,-0.43,1.07,3,-2,-15,213,702,652,536,471,Non
0.3,-0.44,1.05,0,2,-1,214,702,659,543,476,Non
1.04,2.0,0.009999999,1,26,40,204,700,643,529,456,Non
0.29,-0.6,1.03,-27,-1,1,209,705,650,535,467,Non
0.38,-0.45,0.9599999,7,-3,-4,212,704,651,536,468,Non
0.43,-0.45,1.0,5,4,-6,215,703,650,538,470,Non
0.29,-0.42,1.07,-4,-2,6,214,704,654,545,474,Non
0.89,1.27,0.12,-196,87,16,205,699,646,532,459,Non
0.33,-0.56,1.05,5,-4,2,211,700,649,538,465,Non
0.33,-0.44,0.98,3,0,-9,211,700,649,540,465,Non
0.36,-0.41,1.03,2,1,-4,212,702,651,543,467,Non
-0.02,-1.25,0.92,-39,117,27,205,693,651,534,468,Non
1.05,0.1,0.4,-243,105,-54,206,699,647,534,464,Non
0.34,-0.46,1.03,3,8,11,212,704,652,536,470,Non
0.29,-0.46,1.04,1,0,1,214,703,653,536,471,Non
0.27,-0.43,1.06,1,-1,2,213,703,652,537,471,Non
0.36,-0.73,1.1,0,0,20,212,701,654,545,473,Non
0.29,-0.93,1.08,6,34,-16,211,702,654,545,473,Non
1.04,0.72,0.14,-248,73,-56,206,698,649,536,465,Non
0.43,-0.51,1.0,0,2,10,209,698,651,536,468,Non
0.45,-0.47,0.98,1,7,2,211,698,652,534,470,Non
0.39,-0.35,1.06,-3,2,2,214,700,654,540,473,Non
0.38,-0.35,1.04,-2,1,-2,212,700,653,540,473,Non
0.36,-1.98,-0.16,250,-248,113,206,704,649,521,462,Non
0.02,-1.67,0.61,-141,18,58,207,702,652,542,470,Non
0.42,-0.67,0.89,8,-2,7,209,700,656,543,473,Non
0.36,-0.38,1.03,-1,-2,-3,208,700,655,547,476,Non
1.92,2.0,0.009999999,119,-15,38,204,697,651,537,467,Non
0.21,-0.94,1.04,-2,-7,-53,206,697,655,543,472,Non
0.35,-0.4,1.0,13,-1,-11,209,699,655,546,475,Non
0.38,-0.44,1.03,3,2,0,209,698,656,547,476,Non
0.03,-1.05,1.11,59,46,33,195,694,644,510,455,Non
-0.03,-1.17,1.0,89,2,86,198,694,644,510,455,Non
0.49,0.03,0.4,-248,53,-29,203,699,647,519,460,Non
0.36,-0.41,1.07,3,1,8,208,697,652,524,467,Non
0.36,-0.27,1.09,2,11,0,208,696,652,524,468,Non
0.38,-0.32,1.08,-2,-2,1,209,696,655,527,472,Non
0.41,-0.35,1.06,-3,-2,3,209,702,656,527,472,Non
0.86,2.0,0.49,-112,72,-29,205,690,649,526,462,Non
0.27,-0.76,0.99,4,3,-36,207,696,654,529,471,Non
0.34,-0.33,1.1,19,3,-21,210,693,659,533,473,Non
0.34,-0.32,1.09,-2,1,2,210,700,659,553,482,Non
0.36,-0.36,1.05,1,-1,-2,209,700,661,554,483,Non
1.38,-0.28,-0.38,250,-110,45,205,694,651,534,468,Non
-0.41,-1.22,1.04,-93,9,-20,206,696,652,536,470,Non
0.42,-0.43,0.9700001,9,-2,-12,209,696,655,540,473,Non
0.35,-0.45,1.07,-1,6,6,210,698,657,545,476,Non
-0.36,-1.49,1.15,95,9,155,205,692,655,538,472,Non
0.24,-1.33,0.59,-248,66,-123,203,697,652,536,467,Non
0.5,-0.38,1.02,2,5,8,210,698,655,539,473,Non
0.46,-0.24,1.01,0,1,4,212,698,656,542,473,Non
0.45,-0.43,1.08,-1,6,-3,210,699,659,549,479,Non
1.84,2.0,0.06,148,50,107,203,696,652,533,462,Non
-0.009999999,-0.63,1.05,-13,-29,2,207,696,655,537,472,Non
0.36,-0.45,1.0,13,-2,-10,209,696,656,540,476,Non
0.38,-0.41,1.05,25,4,-30,211,696,657,542,477,Non
0.39,-0.33,1.03,7,-11,-1,211,696,659,544,480,Non
1.61,1.51,-1.02,250,-149,-34,202,701,654,536,469,Non
0.16,-1.27,0.9599999,45,2,-127,204,698,656,537,476,Non
0.43,-0.32,1.05,-7,-10,13,208,696,657,538,478,Non
0.4,-0.33,1.05,8,4,3,209,697,659,540,480,Non
0.41,-0.5,1.07,-20,8,9,210,695,661,545,483,Non
1.01,1.49,0.2,-156,43,-4,199,695,654,541,468,Non
0.58,-0.61,0.88,4,-9,9,208,695,657,544,476,Non
0.45,-0.46,1.0,6,11,-1,208,691,662,544,478,Non
0.47,-0.35,1.02,6,0,-1,207,695,657,539,479,Non
0.44,-0.44,1.07,6,5,-7,208,689,659,543,479,Non
0.82,1.87,0.39,-145,51,-1,202,691,654,537,467,Non
0.52,-0.68,0.92,20,17,-12,208,695,659,542,477,Non
0.35,-0.25,1.05,14,8,-30,209,694,659,543,478,Non
0.43,-0.38,1.04,-3,-3,-1,210,693,660,543,479,Non
0.43,-0.33,1.04,-1,-2,1,209,693,660,544,480,Non
0.66,-0.53,-0.28,250,-190,8,207,697,659,542,477,Non
0.28,-1.09,0.85,-76,-29,-56,209,700,660,546,479,Non
0.45,-0.4,0.9700001,3,5,4,209,696,660,547,480,Non
0.44,-0.42,0.98,2,-2,-2,207,696,660,547,480,Non
0.45,-0.38,1.01,-1,1,2,210,699,659,536,478,Non
1.57,2.0,-0.13,178,12,20,199,702,657,530,470,Non
0.25,-1.63,0.65,-75,-8,-63,204,703,657,536,475,Non
0.51,-0.5,0.94,13,-1,-11,207,702,660,538,480,Non
0.42,-0.46,1.0,1,2,1,208,700,659,539,478,Non
0.35,-0.23,1.11,3,10,6,208,697,660,536,480,Non
-1.18,-1.98,1.39,22,-13,250,192,691,655,519,472,Non
0.11,-1.15,0.46,-248,81,-73,203,701,657,536,478,Non
0.35,-0.36,1.02,8,-7,33,207,695,659,538,480,Non
0.41,-0.43,0.99,0,-2,4,207,695,659,539,480,Non
0.39,-0.33,1.06,-5,-3,-3,207,696,661,538,480,Non
1.77,1.97,0.08,184,-32,1,198,691,651,506,457,Non
0.03,-0.74,1.04,24,-28,-13,205,695,655,518,471,Non
0.37,-0.48,1.03,24,-13,8,209,695,659,521,475,Non
0.38,-0.33,1.06,6,3,-5,209,700,658,523,476,Non
0.36,-0.35,1.06,-4,0,3,212,699,659,527,479,Non
1.44,2.0,0.32,203,-64,68,200,692,651,524,460,Non
0.16,-0.48,0.99,27,27,-49,209,702,658,532,476,Non
0.35,-0.51,0.98,-11,3,7,210,701,658,533,480,Non
0.35,-0.49,0.98,6,4,1,210,700,660,534,480,Non
0.39,-0.57,0.9700001,-11,-26,11,210,698,663,535,482,Non
0.18,-1.25,0.83,0,78,-10,205,696,660,533,481,Non
0.48,-0.58,0.33,-248,100,-67,198,704,659,529,472,Non
0.38,-0.5,0.95,2,-3,16,202,699,660,531,477,Non
0.39,-0.49,0.98,-1,0,-3,208,700,661,532,479,Non
0.39,-0.73,0.99,30,12,-58,209,698,663,536,482,Non
0.99,1.34,0.19,-222,52,-28,199,695,659,535,472,Non
0.29,-0.31,1.06,-21,4,21,206,688,659,537,477,Non
0.44,-0.35,1.08,4,2,-6,208,689,659,537,472,Non
0.46,-0.24,1.03,2,1,0,208,690,660,540,481,Non
0.41,-0.36,1.05,0,-2,0,210,691,662,541,484,Non
0.41,-0.39,1.03,2,1,2,207,691,662,544,484,Non
1.07,0.93,-0.2,250,-129,-19,202,691,655,515,470,Non
-0.25,-0.59,1.05,13,19,-46,205,696,658,528,475,Non
0.35,-0.47,1.02,6,-4,-13,207,695,661,535,480,Non
0.35,-0.31,1.05,0,-1,4,209,696,663,538,483,Non
0.36,-0.31,1.04,-9,-3,15,208,697,662,539,483,Non
0.86,1.65,0.3,-213,77,-14,199,696,659,537,474,Non
0.51,-0.45,1.02,33,14,-19,206,697,660,537,480,Non
0.51,-0.39,0.94,2,-2,-3,206,696,663,539,481,Non
0.44,-0.39,1.0,-1,1,1,210,697,663,541,483,Non
0.5,-0.51,1.07,-4,5,-10,209,697,664,542,483,Non
1.21,1.12,0.04,-216,78,6,198,698,657,540,472,Non
0.37,-0.41,0.9,2,3,4,204,696,661,540,476,Non
0.35,-0.51,1.02,4,-3,-2,208,696,661,542,479,Non
0.38,-0.38,1.01,-1,-1,3,209,696,663,544,483,Non
0.37,-0.44,1.06,2,3,-1,209,695,663,543,483,Non
1.76,2.0,0.08,166,6,11,192,692,657,541,470,Non
0.08,-0.53,1.01,20,1,-17,206,698,663,544,481,Non
0.41,-0.49,0.9599999,1,7,1,208,699,664,545,483,Non
0.41,-0.69,1.09,2,11,-15,210,698,664,551,485,Non
1.08,1.08,0.1,-236,63,-26,200,696,659,543,473,Non
0.47,-0.47,0.9599999,-7,5,27,208,697,663,546,481,Non
0.46,-0.58,0.95,-22,-10,14,210,699,663,547,483,Non
0.43,-0.54,0.99,3,12,-3,209,697,663,548,483,Non
0.27,-1.21,0.82,-20,75,-17,207,697,664,549,485,Non
0.95,0.2,0.06,-248,114,-10,200,701,660,544,477,Non
0.43,-0.49,0.91,15,2,6,207,700,664,545,483,Non
0.39,-0.53,0.9599999,3,0,-5,207,696,663,544,482,Non
0.38,-0.52,0.9700001,-1,3,-3,209,696,663,545,483,Non
-0.29,-1.2,0.87,73,26,133,206,692,664,547,484,Non
0.22,-0.93,0.1,-248,160,-68,196,700,661,533,476,Non
0.34,-0.6,0.93,17,-23,4,207,695,664,540,483,Non
0.45,-0.51,0.95,7,1,-6,208,695,664,542,483,Non
0.41,-0.49,0.9700001,0,2,1,208,694,664,543,483,Non
0.39,-0.49,0.99,1,-2,6,208,691,664,547,486,Non
1.45,2.0,0.36,101,1,139,199,686,657,543,467,Non
0.51,-0.55,0.9,6,9,0,206,692,663,547,481,Non
0.37,-0.46,0.98,-10,-8,17,206,695,667,553,487,Non
0.44,-0.38,1.01,2,-4,7,208,692,665,551,487,Non
-0.08,-1.49,0.69,120,-50,224,205,693,664,549,486,Non
1.09,0.8,0.12,-242,73,-44,197,698,662,549,477,Non
0.45,-0.57,0.94,30,2,-33,203,695,663,545,480,Non
0.44,-0.54,0.93,11,2,-5,204,693,664,547,483,Non
0.45,-0.44,0.95,0,0,4,204,693,664,551,484,Non
0.51,-0.38,0.9599999,-3,2,5,208,694,665,553,488,Non
0.72,-0.99,-0.43,250,-248,-2,203,700,665,548,480,Non
0.15,-1.92,0.83,-22,4,-51,200,696,662,547,479,Non
0.47,-0.46,0.92,10,-4,5,207,692,665,552,484,Non
0.5,-0.44,0.92,2,2,3,206,692,665,553,485,Non
0.44,-0.42,1.03,-20,-13,59,205,691,667,559,490,Non
1.57,2.0,-0.09,87,69,71,194,689,658,543,468,Non
0.28,-0.74,0.89,38,-3,-30,200,691,664,546,482,Non
0.41,-0.51,0.94,8,-6,-5,203,688,664,549,483,Non
0.45,-0.5,0.93,1,-3,9,204,688,664,553,486,Non
0.37,-0.63,0.9599999,-28,34,17,204,689,668,524,486,Non
0.91,1.44,0.34,-165,40,-39,198,694,663,531,476,Non
0.51,-0.51,0.95,8,9,9,200,695,666,520,483,Non
0.49,-0.54,0.92,6,-2,-1,203,692,668,527,486,Non
0.47,-0.47,0.9599999,2,0,-2,203,694,668,531,486,Non
0.49,-0.39,0.95,-3,-2,-2,205,688,671,541,491,Non
0.53,-0.69,0.94,-18,16,2,204,688,670,542,491,Non
0.48,0.02,0.12,-248,85,-115,193,696,664,543,482,Non
0.54,-0.54,0.9,11,6,-6,201,692,665,543,483,Non
0.55,-0.46,0.88,2,7,5,201,690,665,544,484,Non
0.49,-0.42,0.9599999,0,-1,-2,203,691,668,547,487,Non
1.55,2.0,-0.16,141,35,45,196,690,663,529,475,Non
0.19,-0.64,0.89,-1,-39,-1,199,694,667,533,484,Non
0.43,-0.55,0.91,21,14,-28,203,694,668,538,487,Non
0.46,-0.52,0.94,4,2,-3,203,689,670,540,487,Non
0.36,-0.88,0.91,-21,87,21,202,689,670,537,489,Non
0.99,0.9,-0.04,-248,73,-24,201,697,664,537,480,Non
0.49,-0.57,0.89,8,-5,8,202,696,668,537,485,Non
0.4,-0.46,1.01,1,-5,0,204,696,668,539,486,Non
0.45,-0.43,0.94,2,3,1,203,695,668,536,463,Non
-0.35,-1.89,0.92,31,38,131,198,687,668,538,486,Non
1.14,1.26,-0.16,-248,55,24,203,699,666,541,480,Non
0.47,-0.37,0.9700001,15,-5,26,201,698,667,539,484,Non
0.48,-0.44,0.95,4,3,-8,204,699,668,541,486,Non
0.48,-0.43,0.9700001,-1,2,0,204,694,668,542,487,Non
0.07,-1.36,0.82,-20,93,69,199,691,669,547,491,Non
0.79,0.39,0.06,-248,118,-130,201,699,667,547,483,Non
0.38,-0.71,0.9,20,-11,-7,208,696,668,544,488,Non
0.35,-0.69,0.92,2,3,-5,207,694,670,547,488,Non
0.41,-0.61,0.86,12,-2,5,208,693,671,547,489,Non
0.43,-0.66,1.02,-9,15,0,207,692,671,549,491,Non
0.91,1.84,0.0,-215,40,-7,203,699,668,546,479,Non
0.41,-0.57,0.93,24,8,4,201,698,669,543,488,Non
0.45,-0.43,0.93,6,1,2,204,697,671,547,490,Non
0.43,-0.5,0.9599999,-1,-2,4,205,696,671,548,491,Non
0.37,-0.73,1.05,-5,4,10,200,702,659,534,487,Non
1.03,1.32,-0.27,-248,67,7,199,698,659,531,478,Non
0.4,-0.49,0.9599999,16,-23,6,203,691,659,532,483,Non
0.63,-0.58,0.63,22,53,12,252,419,625,507,459,Non
0.13,-0.17,1.15,-11,4,-2,207,649,811,667,628,Au revoir !
0.06,0.05,1.15,9,-8,-4,214,681,837,744,674,Au revoir !
0.19,1.09,0.85,-248,1,104,209,671,823,736,662,Au revoir !
-1.22,-1.72,0.41,-248,122,250,204,664,827,734,676,Au revoir !
-0.64,-1.29,0.49,79,-16,-141,207,676,840,750,696,Au revoir !
-0.29,-0.72,0.81,6,-3,-6,210,673,841,752,694,Au revoir !
0.07,-0.09,1.14,2,-1,3,212,656,817,736,655,Au revoir !
-1.44,-1.98,0.56,172,-16,-218,199,667,833,735,688,Au revoir !
-0.56,-1.31,0.58,250,-112,-248,210,671,836,742,689,Au revoir !
-0.55,-1.22,0.65,214,-30,-187,209,670,833,734,678,Au revoir !
0.1,0.14,1.15,1,-7,-10,208,654,816,728,655,Au revoir !
0.12,0.06,1.18,4,-2,-1,214,655,819,731,652,Au revoir !
-0.48,0.58,0.31,250,43,-250,207,652,816,728,650,Au revoir !
-0.73,-1.23,0.09,250,-78,-248,209,655,825,727,665,Au revoir !
-0.82,0.31,-0.04,250,105,-248,208,656,822,743,660,Au revoir !
0.08,0.06,1.23,-4,0,1,210,652,818,744,660,Au revoir !
0.1,0.59,1.01,-87,22,31,219,662,830,739,668,Au revoir !
-0.25,1.41,1.06,-248,-31,250,218,675,832,739,671,Au revoir !
-0.13,0.28,0.64,-248,68,250,223,664,824,736,667,Au revoir !
0.19,-0.04,1.22,-33,2,21,223,659,816,731,652,Au revoir !
0.16,0.03,1.19,-4,3,2,223,657,816,728,650,Au revoir !
0.19,0.03,1.14,4,7,-15,211,651,819,735,645,Au revoir !
-0.0,1.76,0.79,36,70,130,209,659,827,740,664,Au revoir !
-0.06,0.63,0.7,-248,56,250,219,676,838,755,684,Au revoir !
0.2,0.12,1.15,-19,3,42,216,664,823,754,664,Au revoir !
0.06,0.02,1.19,-4,-4,7,217,667,829,753,671,Au revoir !
0.16,0.04,1.18,-1,5,-4,219,669,831,748,671,Au revoir !
-0.1,1.32,0.87,-40,30,206,213,649,812,732,649,Au revoir !
-0.18,1.27,0.63,-248,-24,250,216,662,817,741,659,Au revoir !
0.26,-0.33,1.12,-29,-3,4,211,648,809,750,649,Au revoir !
0.15,0.02,1.18,-1,-1,-1,213,652,812,743,646,Au revoir !
0.16,-0.03,1.18,3,1,1,219,664,824,729,648,Au revoir !
-0.83,-0.58,-0.1,250,-2,-248,206,685,846,751,691,Au revoir !
-0.09,2.0,0.69,111,70,14,216,658,821,750,659,Au revoir !
-0.07,0.9700001,1.07,11,-3,145,216,654,813,727,651,Au revoir !
0.18,-0.05,1.17,2,4,-7,217,654,820,750,663,Au revoir !
0.12,0.009999999,1.19,2,0,-6,220,653,819,745,661,Au revoir !
-0.24,1.28,0.91,-92,53,123,214,648,815,732,656,Au revoir !
-0.13,1.09,0.95,-248,-15,229,212,655,814,729,654,Au revoir !
0.21,-0.15,1.25,9,-20,24,214,651,817,743,655,Au revoir !
0.14,-0.02,1.15,10,-5,-1,215,652,821,739,659,Au revoir !
0.09,0.009999999,1.21,1,-1,2,219,657,825,743,663,Au revoir !
-0.6,0.42,0.15,250,72,-248,211,658,820,734,659,Au revoir !
-0.15,1.98,0.75,25,12,125,212,651,814,738,654,Au revoir !
0.0,0.42,0.9700001,-113,0,85,214,657,817,737,660,Au revoir !
0.14,0.11,1.13,-47,-13,25,213,659,820,738,660,Au revoir !
0.08,0.03,1.17,-3,-1,-3,216,652,820,739,657,Au revoir !
-0.6,-0.22,0.06,250,0,-248,214,675,838,747,683,Au revoir !
-0.25,1.6,0.75,184,30,-51,213,662,818,734,656,Au revoir !
0.14,0.04,1.27,-41,-15,24,214,664,827,755,668,Au revoir !
0.09,0.009999999,1.22,0,-3,1,214,661,824,752,668,Au revoir !
0.09,0.04,1.19,3,3,-2,218,660,825,748,668,Au revoir !
-0.35,2.0,0.47,200,59,-24,212,657,791,735,653,Au revoir !
-0.14,1.72,0.78,-25,21,114,213,652,812,739,656,Au revoir !
0.13,0.28,0.93,-147,3,27,216,656,812,736,654,Au revoir !
0.15,0.1,1.27,-16,-20,34,216,653,815,735,654,Au revoir !
0.11,-0.06,1.2,1,-2,-1,218,650,816,737,651,Au revoir !
-0.4,-0.87,0.26,250,-30,-248,213,678,839,740,688,Au revoir !
-0.44,1.17,0.34,250,5,-224,212,660,817,732,655,Au revoir !
0.13,0.19,1.2,-46,-5,3,213,653,817,744,659,Au revoir !
0.13,-0.009999999,1.21,-1,1,2,214,652,819,748,664,Au revoir !
0.09,0.04,1.16,3,-2,-7,216,655,822,732,660,Au revoir !
-0.27,1.02,0.06,250,50,-228,213,670,830,740,672,Au revoir !
-0.07,1.94,0.7,22,17,103,215,659,819,739,658,Au revoir !
0.09,0.58,1.01,43,31,101,217,662,823,747,664,Au revoir !
0.18,-0.16,1.18,4,2,-5,219,665,828,748,668,Au revoir !
0.11,-0.06,1.18,2,0,3,212,659,820,736,656,Au revoir !
0.19,0.73,1.03,-35,40,66,215,656,817,735,656,Au revoir !
-0.16,1.96,0.74,37,-17,54,214,652,809,730,647,Au revoir !
-0.35,-0.23,0.29,250,10,-248,213,671,832,741,675,Au revoir !
0.14,0.02,1.2,3,-4,1,217,656,821,742,659,Au revoir !
0.13,-0.04,1.19,2,0,1,220,681,840,756,689,Au revoir !
-1.19,-1.98,0.28,-93,16,-21,212,696,848,750,701,Au revoir !
-0.59,-1.33,-0.08,250,-81,-248,218,688,851,759,708,Au revoir !
-1.27,-1.69,0.31,250,-102,-248,216,680,843,753,700,Au revoir !
0.13,-0.009999999,1.16,-6,1,-4,217,660,819,745,665,Au revoir !
0.09,-0.03,1.19,0,1,0,221,659,822,742,665,Au revoir !
-1.0,-1.86,0.38,250,-50,-248,215,682,843,729,696,Au revoir !
-0.4,1.12,0.26,250,8,-228,214,655,814,739,651,Au revoir !
0.22,0.2,1.11,-54,-20,57,216,655,812,751,652,Au revoir !
0.19,-0.07,1.19,0,-3,2,220,655,817,747,656,Au revoir !
0.03,0.08,1.07,7,-3,-24,220,664,824,744,662,Au revoir !
0.1,0.91,0.8,-61,31,72,214,656,818,737,657,Au revoir !
-0.11,1.36,0.94,-248,-41,145,216,658,812,736,653,Au revoir !
0.14,0.07,1.25,-61,-9,18,217,655,816,731,652,Au revoir !
0.09,-0.08,1.18,-1,7,0,219,660,821,735,663,Au revoir !
0.1,-0.03,1.19,2,0,-1,220,654,817,734,654,Au revoir !
-0.74,-0.92,-0.35,250,-3,-248,216,677,840,742,693,Au revoir !
-0.35,2.0,0.56,235,25,-58,212,656,808,735,652,Au revoir !
-0.27,1.32,0.76,250,25,-59,216,667,820,740,663,Au revoir !
0.15,-0.03,1.15,-4,4,5,218,659,819,739,659,Au revoir !
0.12,0.009999999,1.17,5,3,-3,221,655,819,736,659,Au revoir !
-0.24,1.73,0.47,250,89,-83,216,668,824,745,670,Au revoir !
-0.2,1.67,0.79,78,24,117,216,662,819,742,663,Au revoir !
-0.08,0.87,1.07,2,20,143,216,658,817,736,657,Au revoir !
0.16,-0.05,1.18,6,0,-4,218,662,824,740,665,Au revoir !
-0.08,0.91,0.89,-134,14,114,221,659,820,731,660,Au revoir !
-0.15,0.75,0.65,-248,12,250,219,669,830,744,671,Au revoir !
-0.73,-1.03,-0.02,-248,129,250,221,676,832,737,680,Au revoir !
0.25,-0.15,1.11,-29,-4,14,220,659,822,739,663,Au revoir !
0.18,-0.09,1.17,4,0,1,221,659,823,739,663,Au revoir !
-0.03,0.67,0.91,-178,38,199,222,659,822,735,660,Au revoir !
0.06,0.99,0.9599999,-248,-3,178,218,671,830,743,675,Au revoir !
-1.3,-1.98,-0.14,18,-7,-220,213,681,837,728,685,Au revoir !
0.31,-0.12,1.13,-12,-2,12,219,665,828,743,669,Au revoir !
0.16,-0.03,1.16,-4,3,1,220,657,828,742,671,Au revoir !
0.13,0.02,1.19,5,4,1,220,659,828,751,671,Au revoir !
-0.62,-0.89,-0.04,250,-9,-248,216,680,847,725,699,Au revoir !
-0.33,1.83,0.44,250,12,-151,219,667,823,735,661,Au revoir !
0.18,-0.03,1.28,-66,-3,21,220,661,821,749,660,Au revoir !
0.18,-0.13,1.19,3,4,-3,220,663,824,750,664,Au revoir !
0.18,0.0,1.17,-5,8,-14,220,660,824,742,662,Au revoir !
-0.42,1.71,0.52,250,68,-116,215,665,824,737,666,Au revoir !
-0.009999999,0.51,0.98,-173,-10,70,219,659,819,737,660,Au revoir !
0.03,0.72,1.06,58,1,70,218,651,815,729,647,Au revoir !
0.23,-0.02,1.16,4,2,4,220,656,821,740,657,Au revoir !
0.19,-0.06,1.19,4,2,-2,221,656,820,740,659,Au revoir !
-0.5,-1.48,0.16,250,-65,-248,217,699,859,766,721,Au revoir !
-0.34,-0.73,0.1,250,-3,-248,217,691,854,761,704,Au revoir !
-0.28,-0.54,0.2,250,25,-248,217,678,840,748,687,Au revoir !
0.25,-0.08,1.16,-2,-6,4,222,659,821,738,660,Au revoir !
0.16,-0.02,1.16,0,-1,1,224,654,819,739,655,Au revoir !
-0.46,-1.49,0.32,250,-47,-248,219,670,835,728,677,Au revoir !
-0.48,-0.36,-0.0,250,38,-248,217,662,827,728,661,Au revoir !
0.26,-0.08,1.22,-30,-12,26,220,673,837,753,685,Au revoir !
0.2,-0.07,1.18,-3,4,-4,222,673,836,752,683,Au revoir !
0.2,-0.009999999,1.18,3,1,-2,223,662,828,740,670,Au revoir !
-0.46,0.009999999,-0.17,250,23,-248,216,670,831,740,675,Au revoir !
-0.06,1.1,0.87,-66,60,161,219,670,816,743,659,Au revoir !
-0.06,1.12,1.13,3,26,122,221,651,811,731,651,Au revoir !
0.27,-0.03,1.14,5,0,-1,224,657,819,734,660,Au revoir !
0.23,-0.03,1.18,3,3,-2,224,668,822,740,656,Au revoir !
-0.71,-0.42,-0.11,-248,111,250,224,682,830,736,668,Au revoir !
-1.09,-1.98,0.39,-64,-5,-95,206,689,847,739,699,Au revoir !
-0.3,-0.68,0.26,250,37,-248,219,678,844,749,691,Au revoir !
0.24,-0.12,1.2,-2,-3,-1,223,653,825,742,662,Au revoir !
0.22,-0.27,1.16,13,3,-11,228,657,824,739,659,Au revoir !
-0.53,0.46,-0.09,250,51,-248,222,667,828,731,662,Au revoir !
-0.2,1.84,0.53,212,25,-80,223,660,823,739,664,Au revoir !
-0.13,0.73,0.8,232,32,-119,224,669,830,744,671,Au revoir !
0.25,-0.08,1.14,-1,-4,6,228,666,828,744,669,Au revoir !
0.21,0.0,1.17,1,1,-4,219,654,822,739,657,Au revoir !
-0.63,0.23,0.04,250,24,-248,215,668,834,748,676,Au revoir !
-0.58,0.74,0.12,250,47,-248,218,652,816,738,659,Au revoir !
-0.48,-0.09,0.26,250,78,-248,222,659,823,733,663,Au revoir !
0.18,-0.03,1.16,2,5,6,224,657,820,742,659,Au revoir !
0.21,0.06,1.13,11,5,-16,225,665,828,748,667,Au revoir !
-0.32,-1.33,-0.23,250,4,-248,223,727,879,793,750,Au revoir !
0.05,1.39,0.66,250,29,-74,222,687,845,764,697,Au revoir !
-0.13,1.48,0.95,158,17,45,225,684,841,759,691,Au revoir !
0.21,-0.05,1.12,-1,4,1,227,689,848,764,701,Au revoir !
0.18,0.26,1.05,-28,5,-9,227,696,855,765,709,Au revoir !
0.03,0.72,0.98,-122,25,10,225,684,855,780,715,Au revoir !
-0.17,0.6,0.61,-248,80,250,233,721,872,791,740,Au revoir !
0.23,-0.17,1.22,-62,2,19,226,686,848,768,701,Au revoir !
0.25,-0.12,1.17,-3,0,7,228,689,850,768,705,Au revoir !
0.13,0.02,1.19,8,3,-5,226,687,847,761,697,Au revoir !
-0.66,-0.84,-0.4,250,2,-248,224,724,876,787,742,Au revoir !
-0.32,2.0,0.76,228,38,25,227,673,840,768,689,Au revoir !
0.0,1.43,0.9599999,112,41,115,227,659,847,774,700,Au revoir !
0.24,-0.02,1.12,-2,1,5,227,682,852,771,710,Au revoir !
0.21,-0.05,1.16,9,4,-17,231,695,855,771,712,Au revoir !
